Country,Collection,WGS84 N,WGS84 E,Species,Time
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.44037,24.308946,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03 [13:00-14:00]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.44037,24.308946,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03 [13:00-14:00]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.44037,24.308946,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03 [13:00-14:00]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.272255,25.128856,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03 [12:00-14:40]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.678663,23.896595,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03 [11:00-12:00]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.678663,23.896595,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03 [11:00-12:00]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.678663,23.896595,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03 [11:00-12:00]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.101698,24.141239,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03 [13:45-16:40]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.101698,24.141239,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03 [13:45-16:40]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.101698,24.141239,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03 [13:45-16:40]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.101698,24.141239,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03 [13:45-16:40]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.101698,24.141239,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03 [13:45-16:40]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.101698,24.141239,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03 [13:45-16:40]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.101698,24.141239,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03 [13:45-16:40]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.101698,24.141239,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03 [13:45-16:40]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.101698,24.141239,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03 [13:45-16:40]
Suomi,"Lajitietokeskus/FinBIF - Notebook, general observations",60.63412,21.466661,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03
Suomi,Hatikka.fi observations,61.190866,23.599691,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03
Suomi,Hatikka.fi observations,59.928587,23.387347,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03
Suomi,Hatikka.fi observations,61.955255,23.303576,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03
Suomi,Hatikka.fi observations,62.236055,23.793387,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03
Suomi,Hatikka.fi observations,61.00497,25.76616,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03
Suomi,Hatikka.fi observations,61.765598,23.834549,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03
Suomi,"Lajitietokeskus/FinBIF - Notebook, general observations",65.065326,25.539593,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03
Suomi,Finnish Insect Database,62.105962,30.278325,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03
Suomi,Finnish Insect Database,61.414696,24.30905,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03
Suomi,Finnish Insect Database,62.539383,27.90015,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03
Suomi,Finnish Insect Database,62.468318,29.317167,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03
Suomi,Finnish Insect Database,60.344725,23.763442,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03
Suomi,Finnish Insect Database,60.653295,23.897179,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03
Suomi,Finnish Insect Database,62.319658,29.649202,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03
Suomi,Finnish Insect Database,60.359155,25.637898,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03
Suomi,Finnish Insect Database,62.231811,25.775508,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03
Suomi,Finnish Insect Database,60.354855,24.43315,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03
Suomi,Finnish Insect Database,62.964285,28.080889,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03
Suomi,Finnish Insect Database,61.882282,28.612976,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03
Suomi,Finnish Insect Database,60.690996,23.975845,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03
Suomi,Finnish Insect Database,60.601374,23.98424,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03
Suomi,Finnish Insect Database,62.788138,27.48662,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03
Suomi,Finnish Insect Database,60.20261,22.57688,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03
Suomi,Finnish Insect Database,62.236056,23.793385,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03
Suomi,Finnish Insect Database,60.576954,26.823628,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03
Suomi,Finnish Insect Database,60.15794,24.466545,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03
Suomi,Finnish Insect Database,62.559179,29.135566,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03
Suomi,Finnish Insect Database,60.247047,25.127984,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03
Suomi,Finnish Insect Database,61.16336,28.687494,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-03
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.847226,29.867058,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02 [12:00-14:00]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.847226,29.867058,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02 [12:00-14:00]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.847226,29.867058,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02 [12:00-14:00]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.847226,29.867058,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02 [12:00-14:00]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.847226,29.867058,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02 [12:00-14:00]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.847226,29.867058,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02 [12:00-14:00]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.847226,29.867058,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02 [12:00-14:00]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.847226,29.867058,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02 [12:00-14:00]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.847226,29.867058,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02 [12:00-14:00]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.847226,29.867058,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02 [12:00-14:00]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.847226,29.867058,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02 [12:00-14:00]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.640025,29.252884,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02 [15:25-16:55]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.640025,29.252884,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02 [15:25-16:55]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.594407,24.521822,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02 [12:05-13:55]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.594407,24.521822,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02 [12:05-13:55]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.594407,24.521822,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02 [12:05-13:55]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.594407,24.521822,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02 [12:05-13:55]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.594407,24.521822,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02 [12:05-13:55]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.159959,27.015354,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02 [14:30-17:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.159959,27.015354,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02 [14:30-17:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.159959,27.015354,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02 [14:30-17:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.159959,27.015354,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02 [14:30-17:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.159959,27.015354,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02 [14:30-17:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.159959,27.015354,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02 [14:30-17:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.159959,27.015354,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02 [14:30-17:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.159959,27.015354,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02 [14:30-17:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.159959,27.015354,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02 [14:30-17:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.159959,27.015354,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02 [14:30-17:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.159959,27.015354,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02 [14:30-17:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.159959,27.015354,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02 [14:30-17:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.159959,27.015354,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02 [14:30-17:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.159959,27.015354,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02 [14:30-17:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.159959,27.015354,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02 [14:30-17:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.341074,29.655452,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02 [11:45-12:40]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.341074,29.655452,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02 [11:45-12:40]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.338483,28.569925,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02 [11:50-14:40]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.338483,28.569925,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02 [11:50-14:40]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.338483,28.569925,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02 [11:50-14:40]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.338483,28.569925,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02 [11:50-14:40]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.338483,28.569925,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02 [11:50-14:40]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.338483,28.569925,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02 [11:50-14:40]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.338483,28.569925,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02 [11:50-14:40]
Suomi,Finnish Insect Database,62.134028,27.012067,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02
Suomi,Finnish Insect Database,62.617753,22.220839,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02
Suomi,Finnish Insect Database,61.312933,28.56484,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02
Suomi,Hatikka.fi observations,62.207545,27.041649,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02
Suomi,Hatikka.fi observations,60.575961,23.36521,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02
Suomi,Hatikka.fi observations,59.928587,23.387347,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02
Suomi,Hatikka.fi observations,61.668981,23.405258,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02
Suomi,Finnish Insect Database,61.84398,29.864544,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02
Suomi,Finnish Insect Database,60.15794,24.466545,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02
Suomi,Finnish Insect Database,61.610107,22.330015,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02
Suomi,Finnish Insect Database,62.319658,29.649202,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02
Suomi,Finnish Insect Database,61.435035,21.839793,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02
Suomi,Finnish Insect Database,60.354855,24.43315,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02
Suomi,Finnish Insect Database,61.71566,27.554589,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02
Suomi,Finnish Insect Database,61.802742,25.982267,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02
Suomi,Finnish Insect Database,61.837738,25.867195,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02
Suomi,Finnish Insect Database,62.310695,29.648412,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02
Suomi,Finnish Insect Database,60.238686,23.837022,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02
Suomi,Finnish Insect Database,61.568671,24.521667,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-02
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.162963,28.683186,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-01 [13:55-15:15]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.162963,28.683186,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-01 [13:55-15:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.101698,24.141239,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-01 [14:35-17:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.101698,24.141239,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-01 [14:35-17:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.101698,24.141239,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-01 [14:35-17:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.101698,24.141239,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-01 [14:35-17:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.101698,24.141239,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-01 [14:35-17:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.101698,24.141239,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-01 [14:35-17:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.101698,24.141239,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-01 [14:35-17:15]
Suomi,"Lajitietokeskus/FinBIF - Notebook, general observations",60.63412,21.466661,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-01
Suomi,Finnish Insect Database,61.16336,28.687494,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-01
Suomi,Hatikka.fi observations,60.535398,22.260258,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-01
Suomi,Hatikka.fi observations,60.28597,22.384668,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-01
Suomi,Hatikka.fi observations,60.45478,21.835202,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-01
Suomi,Hatikka.fi observations,63.505959,24.72242,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-01 - 2007-06-05
Suomi,Finnish Insect Database,62.319658,29.649202,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-01
Suomi,Finnish Insect Database,62.210993,29.697359,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-01
Suomi,Finnish Insect Database,61.347763,24.240009,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-01
Suomi,Finnish Insect Database,61.877303,28.992982,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-01
Suomi,Finnish Insect Database,61.845707,24.993237,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-01
Suomi,Finnish Insect Database,61.391428,24.179982,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-01
Suomi,Finnish Insect Database,61.994682,25.403347,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-06-01
Suomi,Syke - Butterflies in Finnish agricultural landscapes,64.835739,26.196208,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-05-31 [11:30-13:30]
Suomi,Hatikka.fi observations,62.304443,22.543591,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-05-31
Suomi,Finnish Insect Database,64.833973,26.202153,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-05-31
Suomi,Finnish Insect Database,62.319658,29.649202,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-05-31
Suomi,Finnish Insect Database,62.24792,25.582414,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-05-31
Suomi,Finnish Insect Database,62.639641,29.814279,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-05-31 - 2007-06-14
Suomi,Finnish Insect Database,61.435035,21.839793,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-05-31
Suomi,Finnish Insect Database,62.114849,25.741911,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-05-31
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.576207,26.818043,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-05-29 [11:40-13:50]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.576207,26.818043,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-05-29 [11:40-13:50]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.576207,26.818043,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-05-29 [11:40-13:50]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.576207,26.818043,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-05-29 [11:40-13:50]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.576207,26.818043,sitruunaperhonen (fi) — Gonepteryx rhamni,2007-05-29 [11:40-13:50]
