"species","longitude","latitude"
"Sciurus vulgaris",25.035322,60.203552
"Nyctereutes procyonoides",25.047918,60.21369
"Erinaceus europaeus",25.018642,60.110161
"Vulpes vulpes",25.018642,60.110161
"Rangifer tarandus fennicus",26.267671,64.132861
"Vulpes vulpes",25.115561,60.229298
"Erinaceus europaeus",25.018642,60.110161
"Sciurus vulgaris",25.018642,60.110161
"Sciurus vulgaris",25.018642,60.110161
"Rattus norvegicus",25.110583,60.236336
"Sciurus vulgaris",22.287541,60.292639
"Lepus europaeus",22.290888,60.29542
"Capreolus capreolus",22.267986,60.321485
"Sciurus vulgaris",25.018642,60.110161
"Nyctereutes procyonoides",25.018642,60.110161
"Sciurus vulgaris",25.018642,60.110161
"Sciurus vulgaris",25.077485,60.213047
"Nyctereutes procyonoides",25.018642,60.110161
"Vulpes vulpes",25.113298,60.220253
"Vulpes vulpes",25.018642,60.110161
"Erinaceus europaeus",22.267455,60.459912
"Erinaceus europaeus",19.53805,60.24722
"Pteromys volans",28.555157,65.708192
"Pteromys volans",23.614628,62.253255
"Lepus europaeus",25.54469,65.01049
"Meles meles",23.140316,60.477331
"Odocoileus virginianus",23.12641,60.462463
"Lepus europaeus",25.54666,65.00965
"Lepus europaeus",24.682246,60.143053
"Rattus norvegicus",24.902595,60.251215
"Alces alces",25.815524,61.623452
"Sciurus vulgaris",27.2138,69.1826
"Vulpes vulpes",25.018642,60.110161
"Vulpes vulpes",24.85701,60.2868
"Capreolus capreolus",23.622453,60.042923
"Lepus europaeus",23.626927,60.026916
"Odocoileus virginianus",23.640638,60.040962
"Vulpes vulpes",23.626927,60.026916
"Lepus europaeus",23.622095,60.808814
"Lepus europaeus",23.630103,60.801495
"Lepus europaeus",23.630103,60.801495
"Lepus europaeus",23.640632,60.797556
"Lepus europaeus",23.640632,60.797556
"Lepus europaeus",23.622095,60.808814
"Odocoileus virginianus",23.665973,60.797643
"Sciurus vulgaris",23.630103,60.801495
"Capreolus capreolus",23.797222,61.487115
"Capreolus capreolus",23.846008,61.478949
"Lepus europaeus",23.80316,61.484165
"Lepus europaeus",23.853895,61.475242
"Pteromys volans",28.373024,63.948514
"Pteromys volans",28.373024,63.948513
"Pteromys volans",28.372511,63.948458
"Pteromys volans",28.372582,63.948413
"Pteromys volans",28.371873,63.948264
"Pteromys volans",28.375274,63.948249
"Pteromys volans",28.374605,63.948029
"Pteromys volans",28.37591,63.948142
"Pteromys volans",28.375908,63.948167
"Pteromys volans",28.375943,63.948204
"Pteromys volans",28.376078,63.948137
"Pteromys volans",28.376732,63.94809
"Pteromys volans",28.376861,63.947413
"Pteromys volans",28.376795,63.947467
"Pteromys volans",28.374079,63.948416
"Pteromys volans",28.374005,63.948428
"Meles meles",21.956423,60.724329
"Vulpes vulpes",25.109358,60.231355
"Lepus timidus",25.84306,66.54139
"Lepus europaeus",26.87534,60.46496
"Lepus timidus",27.17242,63.64641
"Vulpes vulpes",24.94965,60.25698
"Capreolus capreolus",26.1,61.3
"Lepus europaeus",26.08216,61.25026
"Nyctereutes procyonoides",22.47527,60.91352
"Lutra lutra",23.153525,63.824261
"Nyctereutes procyonoides",25.181642,60.263064
"Nyctereutes procyonoides",24.967644,60.193109
"Nyctereutes procyonoides",25.181602,60.263135
"Vulpes vulpes",25.108437,60.196809
"Meles meles",24.969648,60.319239
"Meles meles",25.088648,60.222645
"Vulpes vulpes",24.837277,60.228601
"Sciurus vulgaris",25.126409,60.224956
"Sciurus vulgaris",24.964695,60.220112
"Sciurus vulgaris",25.018642,60.110161
"Erinaceus europaeus",25.018642,60.110161
"Sciurus vulgaris",24.89042,60.160412
"Nyctereutes procyonoides",25.018642,60.110161
"Vulpes vulpes",25.018642,60.110161
"Sciurus vulgaris",25.018642,60.110161
"Sciurus vulgaris",25.018642,60.110161
"Vulpes vulpes",25.128652,60.225074
"Vulpes vulpes",25.018642,60.110161
"Rattus norvegicus",25.018642,60.110161
"Sciurus vulgaris",24.928988,60.230944
"Capreolus capreolus",22.200563,60.427941
"Meles meles",25.018642,60.110161
"Meles meles",24.956414,60.193275
"Sciurus vulgaris",25.018642,60.110161
"Sciurus vulgaris",24.900237,60.224194
"Vulpes vulpes",25.018642,60.110161
"Sciurus vulgaris",24.861229,60.159056
"Rangifer tarandus fennicus",24.707906,63.807534
"Meles meles",25.018642,60.110161
"Meles meles",25.018642,60.110161
"Capreolus capreolus",22.267487,60.321633
"Sciurus vulgaris",25.018642,60.110161
"Capreolus capreolus",24.685024,60.129035
"Capreolus capreolus",24.685999,60.143748
"Lepus europaeus",24.688526,60.135197
"Lepus europaeus",24.681388,60.142826
"Nyctereutes procyonoides",24.683729,60.139588
"Vulpes vulpes",24.84244,60.255743
"Vulpes vulpes",25.018642,60.110161
"Pteromys volans",27.931394,65.771138
"Pteromys volans",27.59076,65.643526
"Pteromys volans",27.931769,65.772473
"Pteromys volans",27.873341,65.767138
"Pteromys volans",27.881652,65.77522
"Pteromys volans",27.991321,65.738729
"Nyctereutes procyonoides",20.975239,60.314842
"Lepus europaeus",23.7258,61.500752
"Lepus europaeus",23.744271,61.49266
"Lepus europaeus",23.744271,61.49266
"Lepus europaeus",23.7258,61.500752
"Sciurus vulgaris",23.735273,61.501813
"Sciurus vulgaris",23.744271,61.49266
"Alces alces",27.06747,61.68722
"Meles meles",24.86,60.251
"Erinaceus europaeus",24.440082,65.566281
"Sciurus vulgaris",25.163646,60.205235
"Erinaceus europaeus",27.453,66.716
"Capreolus capreolus",23.685851,60.051792
"Lepus europaeus",23.692237,60.029043
"Lepus europaeus",23.697218,60.053934
"Odocoileus virginianus",23.656238,60.039743
"Vulpes vulpes",25.20187,60.24136
"Microtus agrestis",25.05625,60.23982
"Lepus",24.03068,61.46686
"Lepus timidus",27.78337,62.97827
"Oryctolagus cuniculus",24.73353,60.15993
"Sciurus vulgaris",24.72486,60.15865
"Pteromys volans",28.11166,65.80553
"Sciurus vulgaris",23.66372,60.06137
"Neovison vison",27.465206,63.346711
"Nyctereutes procyonoides",23.577559,61.612712
"Nyctereutes procyonoides",25.193136,60.261164
"Sciurus vulgaris",25.018642,60.110161
"Rattus norvegicus",25.018642,60.110161
"Erinaceus europaeus",24.938952,60.254707
"Meles meles",25.018642,60.110161
"Rattus norvegicus",25.018642,60.110161
"Capreolus capreolus",23.638523,61.508046
"Sciurus vulgaris",25.069153,60.262459
"Pteromys volans",25.682559,62.772419
"Mustela erminea",25.018642,60.110161
"Rattus norvegicus",25.018642,60.110161
"Sciurus vulgaris",24.912121,60.197056
"Vulpes vulpes",25.018642,60.110161
"Sciurus vulgaris",25.083278,60.228837
"Erinaceus europaeus",27.573042,66.666
"Erinaceus europaeus",24.933534,60.160313
"Rattus norvegicus",25.018642,60.110161
"Erinaceus europaeus",25.029816,60.270193
"Meles meles",25.018642,60.110161
"Sciurus vulgaris",24.860915,60.251112
"Erinaceus europaeus",24.03446,59.950901
"Lepus",25.018642,60.110161
"Sciurus vulgaris",25.114784,60.236278
"Capreolus capreolus",27.97365,64.564821
"Erinaceus europaeus",24.993063,60.263596
"Capreolus capreolus",24.713046,60.163615
"Vulpes vulpes",21.606412,63.184505
"Lepus europaeus",23.757908,61.505498
"Pteromys volans",23.032382,62.032563
"Vulpes vulpes",21.280999,60.822178
"Lepus timidus",21.257593,60.83565
"Lepus timidus",21.267793,60.826036
"Capreolus capreolus",21.271545,60.816629
"Lutra lutra",24.85387,60.205849
"Erinaceus europaeus",29.454893,64.137121
"Pteromys volans",27.814899,65.389253
"Pteromys volans",27.814942,65.389235
"Pteromys volans",27.817569,65.389992
"Pteromys volans",27.955541,65.631068
"Pteromys volans",27.8966,65.655931
"Pteromys volans",27.93411,65.716451
"Pteromys volans",25.695079,62.690697
"Pteromys volans",27.922709,65.711469
"Pteromys volans",27.904867,65.461369
"Pteromys volans",28.154264,65.605849
"Pteromys volans",27.82949,65.714642
"Pteromys volans",27.829199,65.714401
"Pteromys volans",27.829929,65.714747
"Pteromys volans",27.830472,65.71469
"Pteromys volans",27.83067,65.714743
"Pteromys volans",27.830922,65.714446
"Pteromys volans",27.830612,65.714304
"Pteromys volans",27.83729,65.715954
"Pteromys volans",27.835181,65.7168
"Pteromys volans",27.789644,65.371683
"Pteromys volans",27.789654,65.372033
"Pteromys volans",23.928905,61.502834
"Pteromys volans",23.928717,61.50283
"Pteromys volans",23.928761,61.50257
"Pteromys volans",23.929013,61.502693
"Pteromys volans",23.928851,61.502995
"Pteromys volans",23.929817,61.50254
"Pteromys volans",23.929709,61.502682
"Pteromys volans",23.929604,61.502985
"Pteromys volans",23.929682,61.503148
"Pteromys volans",23.930226,61.502397
"Pteromys volans",25.704999,62.688413
"Pteromys volans",25.702924,62.691181
"Rangifer tarandus",28.1,66.1
"Rangifer tarandus",28.1,66.1
"Sciurus vulgaris",21.2103,62.50639
"Myopus schisticolor",29.796318,63.064754
"Vulpes vulpes",24.87358,60.20349
"Vulpes vulpes",25.01481,60.2356
"Lepus timidus",27.87417,70.08056
"Sciurus vulgaris",25.14602,60.22229
"Lepus europaeus",21.47089,61.84885
"Lepus europaeus",25.51754,65.01774
"Pteromys volans",27.83061,65.71437
"Pteromys volans",27.8373,65.71595
"Pteromys volans",27.89649,65.65591
"Pteromys volans",27.81485,65.3892
"Nyctereutes procyonoides",24.735205,60.213172
"Nyctereutes procyonoides",25.176523,60.331969
"Odocoileus virginianus",21.384772,62.177282
"Vulpes vulpes",25.018642,60.110161
"Vulpes vulpes",25.137932,60.239217
"Rattus norvegicus",24.964784,60.219993
"Sciurus vulgaris",25.072613,60.265078
"Sciurus vulgaris",25.018642,60.110161
"Erinaceus europaeus",25.078259,60.212499
"Vulpes vulpes",25.059224,60.209278
"Pteromys volans",29.346029,61.572287
"Nyctereutes procyonoides",25.325004,60.281272
"Erinaceus europaeus",25.018642,60.110161
"Capreolus capreolus",22.282118,60.434526
"Sciurus vulgaris",25.018642,60.110161
"Pteromys volans",27.291042,63.488668
"Pteromys volans",27.285136,63.490403
"Pteromys volans",27.287127,63.488784
"Vulpes vulpes",24.875407,60.249792
"Lepus europaeus",25.120616,60.23948
"Sciurus vulgaris",25.018642,60.110161
"Lepus europaeus",25.018642,60.110161
"Eptesicus nilssonii",25.038872,60.17041
"Sciurus vulgaris",24.897265,60.22769
"Sciurus vulgaris",25.736018,62.237434
"Sciurus vulgaris",25.018642,60.110161
"Odocoileus virginianus",21.285414,60.823102
"Pteromys volans",26.522989,63.785393
"Arvicola amphibius",25.5,64.9
"Pteromys volans",27.933354,65.617495
"Pteromys volans",27.934313,65.617588
"Pteromys volans",27.935241,65.617439
"Pteromys volans",27.934953,65.617297
"Pteromys volans",27.934225,65.616978
"Pteromys volans",27.995142,65.60787
"Pteromys volans",27.971583,65.614519
"Ondatra zibethicus",23.64823,61.46155
"Alces alces",23.401435,62.051142
"Lepus timidus",23.401217,62.053016
"Lepus timidus",23.400994,62.055092
"Vulpes vulpes",22.240995,60.459854
"Lepus europaeus",22.264534,60.465794
"Lepus europaeus",22.261841,60.464772
"Lepus europaeus",22.209561,60.456253
"Lepus europaeus",24.83269,60.24651
"Capreolus capreolus",25.13137,60.26867
"Sciurus vulgaris",24.98605,60.17497
"Oryctolagus cuniculus",24.72858,60.1604
"Apodemus flavicollis",22.21918,60.35232
"Lepus europaeus",25.02008,60.22194
"Lepus europaeus",24.98096,60.19219
"Sorex araneus",24.84206,60.32013
"Sciurus vulgaris",23.24781,59.84386
"Vulpes vulpes",22.98448,62.02031
"Sciurus vulgaris",25.018642,60.110161
"Vulpes",24.866069,60.209248
"Sciurus vulgaris",25.174103,60.198555
"Vulpes vulpes",25.018642,60.110161
"Vulpes vulpes",25.018642,60.110161
"Vulpes vulpes",24.883272,60.213509
"Erinaceus europaeus",25.018642,60.110161
"Sciurus vulgaris",25.055965,60.196775
"Sciurus vulgaris",25.125535,60.2343
"Vulpes vulpes",25.018642,60.110161
"Erinaceus europaeus",23.830407,61.63199
"Meles meles",25.04214,60.180097
"Capreolus capreolus",24.146541,61.373158
"Erinaceus europaeus",24.440082,65.566281
"Odocoileus virginianus",25.090747,60.225939
"Vulpes vulpes",23.859632,61.496754
"Sciurus vulgaris",25.128775,60.230582
"Sciurus vulgaris",21.554808,61.09844
"Arvicola amphibius",21.956789,62.925424
"Arvicola amphibius",21.956633,62.925304
"Vulpes vulpes",21.541642,61.124857
"Sciurus vulgaris",21.541642,61.124857
"Nyctereutes procyonoides",25.018642,60.110161
"Vulpes vulpes",24.589413,64.653223
"Capreolus capreolus",25.01959,60.21595
"Cervidae",24.48573,60.09855
"Lepus timidus",29.69963,61.69044
"Lepus europaeus",25.5167,65.01773
"Alces alces",30.06485,62.8306
"Capreolus capreolus",27.2186,60.57873
"Capreolus capreolus",22.36994,60.433303
"Lepus europaeus",24.027558,61.122216
"Lepus europaeus",24.093009,61.150626
"Lepus europaeus",24.028648,61.168688
"Lepus europaeus",24.064365,61.201078
"Odocoileus virginianus",24.012229,61.158483
"Vulpes vulpes",24.028648,61.168688
"Pteromys volans",27.41823,63.72718
"Lepus europaeus",21.84254,60.594181
"Lepus europaeus",21.847212,60.59562
"Lepus europaeus",21.837343,60.583574
"Lepus europaeus",21.833304,60.584137
"Odocoileus virginianus",21.830829,60.587719
"Ondatra zibethicus",24.164507,65.853587
"Sciurus vulgaris",21.840912,60.58641
"Sciurus vulgaris",21.829,60.585445
"Vulpes vulpes",25.814031,61.340949
"Vulpes vulpes",25.00121,60.2088
"Rangifer tarandus",27.7,70.1
"",27.5,70.1
"Lepus europaeus",21.55223,62.36577
"Capreolus capreolus",22.20334,60.44239
"Cervidae",25.85871,60.96141
"Mammalia",24.94932,60.18474
"Lepus timidus",27.15196,63.94077
"Capreolus capreolus",23.5961,61.54955
"Vulpes vulpes",25.10095,60.23431
"Nyctereutes procyonoides",22.47545,60.91361
"Sciurus vulgaris",25.744385,62.201862
"Sciurus vulgaris",25.03498,60.182493
"Vulpes vulpes",25.018642,60.110161
"Pusa hispida botnica",27.503979,60.381789
"Sciurus vulgaris",25.041065,60.205602
"Sciurus vulgaris",24.873629,60.235689
"Lepus timidus",21.356978,60.924735
"Sciurus vulgaris",24.918836,60.25361
"Capreolus capreolus",22.199469,60.424696
"Capreolus capreolus",22.186393,60.409605
"Sciurus vulgaris",24.852479,60.203644
"Sciurus vulgaris",24.861569,60.205447
"Nyctereutes procyonoides",22.82672,61.697409
"Neovison vison",28.163187,61.599088
"Vulpes vulpes",22.262,60.329
"Sciurus vulgaris",24.88614,60.20563
"Sciurus vulgaris",24.964821,60.250672
"Alces alces",21.872661,63.023539
"Lepus europaeus",21.489632,61.065459
"Lepus europaeus",21.410477,60.967301
"Lepus europaeus",21.385392,61.023622
"Pteromys volans",22.550558,63.056631
"Pteromys volans",22.552672,63.059212
"Erinaceus europaeus",23.946007,60.391664
"Vulpes vulpes",25.018642,60.110161
"Erinaceus europaeus",29.924015,62.815995
"Pteromys volans",28.813363,65.718903
"Pteromys volans",28.812887,65.718963
"Alces alces",26.626575,63.915977
"Vulpes vulpes",26.626575,63.915977
"Lepus timidus",26.626575,63.915977
"Myodes glareolus",26.626575,63.915977
"Vulpes vulpes",24.933875,60.199598
"Lepus europaeus",24.089544,61.203139
"Lepus europaeus",24.09238,61.230294
"Rattus norvegicus",25.018642,60.110161
"Pteromys volans",27.169643,60.555958
"Pteromys volans",27.164567,60.559156
"Pteromys volans",27.16729,60.555591
"Pteromys volans",27.167746,60.555397
"Lepus europaeus",25.05002,60.29817
"Lepus timidus",27.53406,63.80733
"Sciurus vulgaris",27.21379,69.1826
"Odocoileus virginianus",22.995871,61.154824
"Sciurus vulgaris",25.018642,60.110161
"Vulpes vulpes",25.041254,60.205384
"Vulpes vulpes",24.862051,60.252953
"Vulpes vulpes",24.915124,60.203779
"Canis aureus",25.53162,60.977047
"Canis aureus",25.53162,60.977047
"Nyctereutes procyonoides",27.774182,62.875362
"Nyctereutes procyonoides",25.474837,65.387121
"Capreolus capreolus",27.951597,60.712612
"Pteromys volans",25.375595,62.958861
"Sciurus vulgaris",24.888857,60.206798
"Rangifer tarandus fennicus",24.795249,63.816018
"Sciurus vulgaris",25.089771,60.228295
"Arvicola amphibius",24.86368,60.24
"Nyctereutes procyonoides",23.946007,60.391664
"Alces alces",21.690062,62.943082
"Sciurus vulgaris",27.21365,69.18242
"",27.5,68.7
"Capreolus capreolus",21.554481,61.101305
"Capreolus capreolus",24.711692,60.163945
"Lepus europaeus",24.703444,60.16952
"Vulpes vulpes",22.28225,60.45406
"Meles meles",25.043052,60.233571
"Rattus norvegicus",25.124,60.204
"Capreolus capreolus",21.26794,60.825036
"Capreolus capreolus",21.279803,60.820428
"Erinaceus europaeus",25.899052,60.951648
"Erinaceus europaeus",24.522956,64.680275
"Pteromys volans",23.853102,61.471896
"Pteromys volans",23.853402,61.472092
"Pteromys volans",23.853046,61.471895
"Pteromys volans",23.853361,61.472118
"Pteromys volans",23.853424,61.472056
"Lepus timidus",27.847519,61.709676
"Pteromys volans",24.788,60.187
"Nyctereutes procyonoides",25.091022,60.217425
"Ondatra zibethicus",24.77305,60.76686
"Meles meles",24.955212,60.207193
"Carnivora",28.33868,63.37105
"Capreolus capreolus",21.2103,62.50639
"Lutra lutra",21.584093,63.275064
"Vulpes vulpes",24.836376,60.24186
"Pteromys volans",24.788278,60.187406
"Pteromys volans",24.788278,60.187406
"Pteromys volans",24.788278,60.187406
"Vulpes vulpes",25.018642,60.110161
"Sciurus vulgaris",22.997228,61.157247
"Nyctereutes procyonoides",25.10528,60.215108
"Nyctereutes procyonoides",25.10528,60.215108
"Erinaceus europaeus",23.419026,62.433765
"Sciurus vulgaris",25.018642,60.110161
"Sciurus vulgaris",25.070027,60.261008
"Nyctereutes procyonoides",25.180027,60.264155
"Ondatra zibethicus",24.743402,60.216294
"Vulpes vulpes",25.018642,60.110161
"Vulpes vulpes",25.018642,60.110161
"Chiroptera",24.280487,61.43325
"Sciurus vulgaris",25.14418,60.22138
"Capreolus capreolus",25.17904,60.19563
"Sciurus vulgaris",25.018642,60.110161
"Lepus",25.018642,60.110161
"Sciurus vulgaris",25.065251,60.244847
"Vulpes vulpes",25.018642,60.110161
"Rattus norvegicus",25.018642,60.110161
"Erinaceus europaeus",22.361818,61.32977
"Lepus europaeus",24.81351,60.24025
"Erinaceus europaeus",28.256878,61.073139
"Pteromys volans",23.93929,60.03513
"Capreolus capreolus",23.99888,60.19527
"Vulpes vulpes",24.93071,60.18683
"Capreolus capreolus",19.97479,60.04595
"Chiroptera",25.656049,62.134125
"Lepus europaeus",24.846814,60.286676
"Meles meles",30.1671,62.794172
"Lutra lutra",22.8935,59.8154
"Odocoileus virginianus",25.16245,60.31251
"Pteromys volans",28.79414,65.747895
"Pteromys volans",28.792793,65.748296
"Pteromys volans",28.792541,65.748434
"Pteromys volans",28.789473,65.74952
"Pteromys volans",28.789335,65.749109
